"year","month","month_date","accidents","fatalities","total_gdp","gdp_per_capita","unemployment","population","vehicles","inflation_rate","quarter","season","is_summer","is_winter","is_holiday","Accidents_Lag1","Fatalities_Lag1","Accidents_Lag2","Fatalities_Lag2","Accidents_Lag3","Fatalities_Lag3","Accidents_Lag6","Fatalities_Lag6","Accidents_Lag12","Fatalities_Lag12","Accidents_Lag24","Fatalities_Lag24","Rolling_Avg_3m_a","Rolling_Avg_6m_a","Rolling_Avg_12m_a","Rolling_Avg_3m_f","Rolling_Avg_6m_f","Rolling_Avg_12m_f","AccidentGrowthRate","FatalityGrowthRate","FatalityRate","AccidentChangeRate","FatalityChangeRate","AccidentsPerCapita","FatalitiesPerCapita","AccidentsPerVehicle","AccidentsUnemployment","FatalitiesInflation","economic_crisis","covid","new_highways","speed_limits","seat_belt","helmet","alcohol","phone","licensing","airbags","abs","kid_seat","fines","pedestrians","kteo","point_system","CumulativeAccidents","CumulativeFatalities","RollingSum_3m_a","RollingSum_6m_a","RollingSum_12m_a","RollingSum_24m_a","RollingSum_3m_f","RollingSum_6m_f","RollingSum_12m_f","RollingSum_24m_f","season_numeric","fatal_binary","cluster","z_score","predicted_poisson"
2014,"12",2014-12-01,897,74,176.072,16.165,1274.4,10892381,8048438,-1.3,"4","Winter","0","1","0",877,63,992,72,929,72,1119,70,967,63,967,78,922,983.833333333333,968.333333333333,69.6666666666667,74.5,66.25,0.0228050171037628,0.174603174603175,0.0824972129319955,0.0228050171037628,0.174603174603175,8.23511406734671e-05,6.79373958733173e-06,0.000111450196920197,1143136.8,-96.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,331211,30383,2766,5903,11620,23729,209,447,795,1674,"1",1,"3",-0.873509566010699,961.101132549068
2015,"1",2015-01-01,762,57,175.363,16.206,1197,10820912,8076431,-1.7,"1","Winter","0","1","1",897,74,877,63,992,72,1159,79,860,54,861,69,845.333333333333,917.666666666667,960.166666666667,64.6666666666667,70.8333333333333,66.5,-0.150501672240803,-0.22972972972973,0.0748031496062992,-0.150501672240803,-0.22972972972973,7.0419203113379e-05,5.26757818564646e-06,9.43486052193104e-05,912114,-96.9,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,331973,30440,2536,5506,11522,23630,194,425,798,1662,"1",1,"3",-1.17755779393408,966.438298454123
2015,"2",2015-02-01,700,52,175.363,16.206,1197,10820912,8076431,-1.7,"1","Winter","0","1","0",762,57,897,74,877,63,1049,87,859,51,800,55,786.333333333333,859.5,946.916666666667,61,65,66.5833333333333,-0.0813648293963255,-0.087719298245614,0.0742857142857143,-0.0813648293963255,-0.087719298245614,6.46895566658337e-05,4.80550992374765e-06,8.66719470518599e-05,837900,-88.4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,332673,30492,2359,5157,11363,23530,183,390,799,1659,"1",1,"3",-1.31719475786926,966.438298454123
2015,"3",2015-03-01,770,55,175.363,16.206,1197,10820912,8076431,-1.7,"1","Spring","0","0","0",700,52,762,57,897,74,929,72,893,50,948,55,744,833,936.666666666667,54.6666666666667,62.1666666666667,67,0.1,0.0576923076923077,0.0714285714285714,0.1,0.0576923076923077,7.11585123324171e-05,5.08275088088693e-06,9.53391417570459e-05,921690,-93.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,333443,30547,2232,4998,11240,23352,164,373,804,1659,"2",1,"3",-1.15954012116825,966.438298454123
2015,"4",2015-04-01,942,67,175.363,16.206,1197,10820912,8076431,-1.7,"2","Spring","0","0","0",770,55,700,52,762,57,992,72,881,56,1031,70,804,824.666666666667,941.75,58,61.3333333333333,67.9166666666667,0.223376623376623,0.218181818181818,0.0711252653927813,0.223376623376623,0.218181818181818,8.70536605417362e-05,6.19171470944408e-06,0.00011663567731836,1127574,-113.9,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,334385,30614,2412,4948,11301,23263,174,368,815,1656,"2",1,"3",-0.772160156702905,966.438298454123
2015,"5",2015-05-01,1065,62,175.363,16.206,1197,10820912,8076431,-1.7,"2","Spring","0","0","1",942,67,770,55,700,52,877,63,1105,67,1058,55,925.666666666667,856,938.416666666667,61.3333333333333,61.1666666666667,67.5,0.130573248407643,-0.0746268656716418,0.0582159624413146,0.130573248407643,-0.0746268656716418,9.8420539784447e-05,5.72964644754527e-06,0.000131865176586044,1274805,-105.4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,335450,30676,2777,5136,11261,23270,184,367,810,1663,"2",1,"3",-0.495138437928269,966.438298454123
2015,"6",2015-06-01,1006,69,175.363,16.206,1197,10820912,8076431,-1.7,"2","Summer","1","0","1",1065,62,942,67,770,55,897,74,1119,70,1077,79,1004.33333333333,874.166666666667,929,66,60.3333333333333,67.4166666666667,-0.0553990610328638,0.112903225806452,0.0685884691848907,-0.0553990610328638,0.112903225806452,9.2968134294041e-05,6.37654201420361e-06,0.000124559969620244,1204182,-117.3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,336456,30745,3013,5245,11148,23199,198,362,809,1653,"3",1,"3",-0.628018774576265,966.438298454123
2015,"7",2015-07-01,1171,76,175.363,16.206,1197,10820912,8076431,-1.7,"3","Summer","1","0","0",1006,69,1065,62,942,67,762,57,1159,79,1147,85,1080.66666666667,942.333333333333,930,69,63.5,67.1666666666667,0.164015904572565,0.101449275362319,0.0649017933390265,0.164015904572565,0.101449275362319,0.000108216386936702,7.02343758086195e-06,0.00014498978571104,1401687,-129.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,337627,30821,3242,5654,11160,23223,207,381,806,1644,"3",1,"3",-0.256404273781021,966.438298454123
2015,"8",2015-08-01,1030,96,175.363,16.206,1197,10820912,8076431,-1.7,"3","Summer","1","0","0",1171,76,1006,69,1065,62,700,52,1049,87,1052,119,1069,997.333333333333,928.416666666667,80.3333333333333,70.8333333333333,67.9166666666667,-0.120409906063194,0.263157894736842,0.0932038834951456,-0.120409906063194,0.263157894736842,9.51860619511553e-05,8.8717106284572e-06,0.000127531579233451,1232910,-163.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,338657,30917,3207,5984,11141,23201,241,425,815,1621,"3",1,"3",-0.573965756278775,966.438298454123
2015,"9",2015-09-01,970,64,175.363,16.206,1197,10820912,8076431,-1.7,"3","Autumn","0","0","0",1030,96,1171,76,1006,69,770,55,929,72,1091,93,1057,1030.66666666667,931.833333333333,78.6666666666667,72.3333333333333,67.25,-0.058252427184466,-0.333333333333333,0.065979381443299,-0.058252427184466,-0.333333333333333,8.96412428083696e-05,5.9144737523048e-06,0.000120102555200434,1161090,-108.8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,339627,30981,3171,6184,11182,23080,236,434,807,1592,"4",1,"3",-0.7090983020225,966.438298454123
2015,"10",2015-10-01,921,59,175.363,16.206,1197,10820912,8076431,-1.7,"4","Autumn","0","0","0",970,64,1030,96,1171,76,942,67,992,72,1139,69,973.666666666667,1027.16666666667,925.916666666667,73,71,66.1666666666667,-0.0505154639175258,-0.078125,0.0640608034744843,-0.0505154639175258,-0.078125,8.51129738417612e-05,5.45240549040598e-06,0.000114035518906804,1102437,-100.3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,340548,31040,2921,6163,11111,22862,219,426,794,1582,"4",1,"3",-0.819456547713209,966.438298454123
2015,"11",2015-11-01,1002,60,175.363,16.206,1197,10820912,8076431,-1.7,"4","Autumn","0","0","0",921,59,970,64,1030,96,1065,62,877,63,938,67,964.333333333333,1016.66666666667,936.333333333333,61,70.6666666666667,65.9166666666667,0.0879478827361563,0.0169491525423729,0.0598802395209581,0.0879478827361563,0.0169491525423729,9.2598479684522e-05,5.54481914278575e-06,0.000124064701351377,1199394,-102,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,341550,31100,2893,6100,11236,22926,183,424,791,1575,"4",1,"3",-0.63702761095918,966.438298454123
2015,"12",2015-12-01,1101,76,175.363,16.206,1197,10820912,8076431,-1.7,"4","Winter","0","1","0",1002,60,921,59,970,64,1006,69,897,74,967,63,1008,1032.5,953.333333333333,65,71.8333333333333,66.0833333333333,0.0988023952095808,0.266666666666667,0.0690281562216167,0.0988023952095808,0.266666666666667,0.000101747431270118,7.02343758086195e-06,0.000136322591005854,1317897,-129.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,342651,31176,3024,6195,11440,23060,195,431,793,1588,"1",1,"3",-0.414058910482034,966.438298454123
2016,"1",2016-01-01,810,64,174.448,16.189,1130.9,10775979,8172948,-0.8,"1","Winter","0","1","1",1101,76,1002,60,921,59,1171,76,762,57,860,54,971,972.333333333333,957.333333333333,66.6666666666667,69.8333333333333,66.6666666666667,-0.264305177111717,-0.157894736842105,0.0790123456790123,-0.264305177111717,-0.157894736842105,7.51671843458492e-05,5.93913555325228e-06,9.91074456854491e-05,916029,-51.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,343461,31240,2913,5834,11488,23010,200,419,800,1598,"1",1,"2",-1.0694517573391,961.928551314117
2016,"2",2016-02-01,769,57,174.448,16.189,1130.9,10775979,8172948,-0.8,"1","Winter","0","1","0",810,64,1101,76,1002,60,1030,96,700,52,859,51,893.333333333333,928.833333333333,963.083333333333,65.6666666666667,63.3333333333333,67.0833333333333,-0.0506172839506173,-0.109375,0.0741222366710013,-0.0506172839506173,-0.109375,7.1362425632047e-05,5.28954260211532e-06,9.40908959655684e-05,869662.1,-45.6,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,344230,31297,2680,5573,11557,22920,197,380,805,1604,"1",1,"2",-1.16179233026398,961.928551314117
2016,"3",2016-03-01,864,54,174.448,16.189,1130.9,10775979,8172948,-0.8,"1","Spring","0","0","0",769,57,810,64,1101,76,970,64,770,55,893,50,814.333333333333,911.166666666667,970.916666666667,58.3333333333333,61.6666666666667,67,0.123537061118335,-0.0526315789473684,0.0625,0.123537061118335,-0.0526315789473684,8.01783299689058e-05,5.01114562305662e-06,0.000105714608731146,977097.6,-43.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,345094,31351,2443,5467,11651,22891,175,370,804,1608,"2",1,"2",-0.947832466169748,961.928551314117
2016,"4",2016-04-01,1043,68,174.448,16.189,1130.9,10775979,8172948,-0.8,"2","Spring","0","0","0",864,54,769,57,810,64,921,59,942,67,881,56,892,931.5,979.333333333333,59.6666666666667,63.1666666666667,67.0833333333333,0.207175925925926,0.259259259259259,0.0651965484180249,0.207175925925926,0.259259259259259,9.67893497194083e-05,6.31033152533055e-06,0.000127616130678918,1179528.7,-54.4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,346137,31419,2676,5589,11752,23053,179,379,805,1620,"2",1,"2",-0.544687038034301,961.928551314117
2016,"5",2016-05-01,997,76,174.448,16.189,1130.9,10775979,8172948,-0.8,"2","Spring","0","0","1",1043,68,864,54,769,57,1002,60,1065,62,1105,67,968,930.666666666667,973.666666666667,66,65.8333333333333,68.25,-0.0441035474592522,0.117647058823529,0.0762286860581745,-0.0441035474592522,0.117647058823529,9.25205960405083e-05,7.05272346948709e-06,0.000121987806602954,1127507.3,-60.8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,347134,31495,2904,5584,11684,22945,198,395,819,1629,"2",1,"2",-0.648288656437824,961.928551314117
2016,"6",2016-06-01,1022,69,174.448,16.189,1130.9,10775979,8172948,-0.8,"2","Summer","1","0","0",997,76,1043,68,864,54,1101,76,1006,69,1119,70,1020.66666666667,917.5,975,71,64.6666666666667,68.25,0.0250752256770311,-0.0921052631578947,0.0675146771037182,0.0250752256770311,-0.0921052631578947,9.48405708659974e-05,6.40313051835012e-06,0.000125046678383369,1155779.8,-55.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,348156,31564,3062,5505,11700,22848,213,388,819,1628,"3",1,"2",-0.591983429044605,961.928551314117
2016,"7",2016-07-01,1094,79,174.448,16.189,1130.9,10775979,8172948,-0.8,"3","Summer","1","0","0",1022,69,997,76,1043,68,810,64,1171,76,1159,79,1037.66666666667,964.833333333333,968.583333333333,74.6666666666667,67.1666666666667,68.5,0.0704500978473581,0.144927536231884,0.0722120658135283,0.0704500978473581,0.144927536231884,0.000101522098363406,7.33112044854579e-06,0.000133856229110965,1237204.6,-63.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,349250,31643,3113,5789,11623,22783,224,403,822,1628,"3",1,"2",-0.429824374152135,961.928551314117
2016,"8",2016-08-01,923,81,174.448,16.189,1130.9,10775979,8172948,-0.8,"3","Summer","1","0","0",1094,79,1022,69,997,76,769,57,1030,96,1049,87,1013,990.5,959.666666666667,76.3333333333333,71.1666666666667,67.25,-0.156307129798903,0.0253164556962025,0.0877573131094258,-0.156307129798903,0.0253164556962025,8.56534705570603e-05,7.51671843458492e-06,0.000112933546132925,1043820.7,-64.8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,350173,31724,3039,5943,11516,22657,229,427,807,1622,"3",1,"2",-0.814952129521752,961.928551314117
2016,"9",2016-09-01,947,69,174.448,16.189,1130.9,10775979,8172948,-0.8,"3","Autumn","0","0","0",923,81,1094,79,1022,69,864,54,970,64,929,72,988,1004.33333333333,957.75,76.3333333333333,73.6666666666667,67.6666666666667,0.0260021668472373,-0.148148148148148,0.0728616684266103,0.0260021668472373,-0.148148148148148,8.78806463895299e-05,6.40313051835012e-06,0.000115870063042124,1070962.3,-55.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,351120,31793,2964,6026,11493,22675,229,442,812,1619,"4",1,"2",-0.760899111224262,961.928551314117
2016,"10",2016-10-01,989,84,174.448,16.189,1130.9,10775979,8172948,-0.8,"4","Autumn","0","0","0",947,69,923,81,1094,79,1043,68,921,59,992,72,953,995.333333333333,963.416666666667,78,76.3333333333333,69.75,0.044350580781415,0.217391304347826,0.0849342770475228,0.044350580781415,0.217391304347826,9.17782040963517e-05,7.79511541364362e-06,0.000121008967633221,1118460.1,-67.2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,352109,31877,2859,5972,11561,22672,234,458,837,1631,"4",1,"2",-0.666306329203654,961.928551314117
2016,"11",2016-11-01,978,65,174.448,16.189,1130.9,10775979,8172948,-0.8,"4","Autumn","0","0","0",989,84,947,69,923,81,997,76,1002,60,877,63,971.333333333333,992.166666666667,961.416666666667,72.6666666666667,74.5,70.1666666666667,-0.0111223458038423,-0.226190476190476,0.0664621676891615,-0.0111223458038423,-0.226190476190476,9.07574151731365e-05,6.03193454627185e-06,0.000119663064049839,1106020.2,-52,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,353087,31942,2914,5953,11537,22773,218,447,842,1633,"4",1,"2",-0.69108062925667,961.928551314117
2016,"12",2016-12-01,882,58,174.448,16.189,1130.9,10775979,8172948,-0.8,"4","Winter","0","1","0",978,65,989,84,947,69,1022,69,1101,76,897,74,949.666666666667,968.833333333333,943.166666666667,69,72.6666666666667,68.6666666666667,-0.098159509202454,-0.107692307692308,0.0657596371882086,-0.098159509202454,-0.107692307692308,8.18487118432581e-05,5.38234159513488e-06,0.000107916996413045,997453.8,-46.4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,353969,32000,2849,5813,11318,22758,207,436,824,1617,"1",1,"2",-0.90729270244663,961.928551314117
2017,"1",2017-01-01,645,54,177.378,16.493,1027,10754688,8262896,1.1,"1","Winter","0","1","1",882,58,978,65,989,84,1094,79,810,64,762,57,835,894,929.416666666667,59,68.5,67.8333333333333,-0.268707482993197,-0.0689655172413793,0.0837209302325581,-0.268707482993197,-0.0689655172413793,5.99738458242582e-05,5.02106616203092e-06,7.80597988889126e-05,662415,59.4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,354614,32054,2505,5364,11153,22641,177,411,814,1614,"1",1,"2",-1.44106625813434,965.195950583726
2017,"2",2017-02-01,757,56,177.378,16.493,1027,10754688,8262896,1.1,"1","Winter","0","1","0",645,54,882,58,978,65,923,81,769,57,700,52,761.333333333333,866.333333333333,928.416666666667,56,64.3333333333333,67.75,0.173643410852713,0.037037037037037,0.0739762219286658,0.173643410852713,0.037037037037037,7.03879089751372e-05,5.20703157543947e-06,9.16143686184602e-05,777439,61.6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,355371,32110,2284,5198,11141,22698,168,386,813,1618,"1",1,"2",-1.18881883941272,965.195950583726
2017,"3",2017-03-01,758,41,177.378,16.493,1027,10754688,8262896,1.1,"1","Spring","0","0","0",757,56,645,54,882,58,947,69,864,54,770,55,720,834.833333333333,919.583333333333,50.3333333333333,59.6666666666667,66.6666666666667,0.00132100396301189,-0.267857142857143,0.054089709762533,0.00132100396301189,-0.267857142857143,7.04808916818414e-05,3.81229097487533e-06,9.1735391562474e-05,778466,45.1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,356129,32151,2160,5009,11035,22686,151,358,800,1604,"2",1,"2",-1.186566630317,965.195950583726
2017,"4",2017-04-01,886,51,177.378,16.493,1027,10754688,8262896,1.1,"2","Spring","0","0","0",758,41,757,56,645,54,989,84,1043,68,942,67,800.333333333333,817.666666666667,906.5,49.3333333333333,54.1666666666667,65.25,0.168865435356201,0.24390243902439,0.0575620767494357,0.168865435356201,0.24390243902439,8.23826781399888e-05,4.74211804191809e-06,0.000107226328396243,909922,56.1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,357015,32202,2401,4906,10878,22630,148,325,783,1588,"2",1,"2",-0.898283866063715,965.195950583726
2017,"5",2017-05-01,969,52,177.378,16.493,1027,10754688,8262896,1.1,"2","Spring","0","0","1",886,51,758,41,757,56,978,65,997,76,1065,62,871,816.166666666667,904.166666666667,48,52,63.25,0.0936794582392776,0.0196078431372549,0.0536635706914345,0.0936794582392776,0.0196078431372549,9.01002427964438e-05,4.83510074862237e-06,0.00011727123274939,995163,57.2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,357984,32254,2613,4897,10850,22534,144,312,759,1578,"2",1,"2",-0.711350511118229,965.195950583726
2017,"6",2017-06-01,998,63,177.378,16.493,1027,10754688,8262896,1.1,"2","Summer","1","0","0",969,52,886,51,758,41,882,58,1022,69,1006,69,951,835.5,902.166666666667,55.3333333333333,52.8333333333333,62.75,0.0299277605779154,0.211538461538462,0.06312625250501,0.0299277605779154,0.211538461538462,9.27967412908678e-05,5.85791052236941e-06,0.00012078089812579,1024946,69.3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,358982,32317,2853,5013,10826,22526,166,317,753,1572,"3",1,"2",-0.646036447342095,965.195950583726
2017,"7",2017-07-01,1050,73,177.378,16.493,1027,10754688,8262896,1.1,"3","Summer","1","0","0",998,63,969,52,886,51,645,54,1094,79,1171,76,1005.66666666667,903,898.5,62.6666666666667,56,62.25,0.0521042084168337,0.158730158730159,0.0695238095238095,0.0521042084168337,0.158730158730159,9.76318420394901e-05,6.78773758941217e-06,0.000127074091214509,1078350,80.3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360032,32390,3017,5418,10782,22405,188,336,747,1569,"3",1,"2",-0.5289215743642,965.195950583726
2017,"8",2017-08-01,923,76,177.378,16.493,1027,10754688,8262896,1.1,"3","Summer","1","0","0",1050,73,998,63,969,52,757,56,923,81,1030,96,990.333333333333,930.666666666667,898.5,70.6666666666667,59.3333333333333,61.8333333333333,-0.120952380952381,0.0410958904109589,0.0823401950162514,-0.120952380952381,0.0410958904109589,8.5823038288047e-05,7.066685709525e-06,0.000111704177324754,947921,83.6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360955,32466,2971,5584,10782,22298,212,356,742,1549,"3",1,"2",-0.814952129521752,965.195950583726
2017,"9",2017-09-01,1034,78,177.378,16.493,1027,10754688,8262896,1.1,"3","Autumn","0","0","0",923,76,1050,73,998,63,758,41,947,69,970,64,1002.33333333333,976.666666666667,905.75,75.6666666666667,65.5,62.5833333333333,0.120260021668472,0.0263157894736842,0.0754352030947776,0.120260021668472,0.0263157894736842,9.61441187322217e-05,7.25265112293355e-06,0.000125137724110288,1061918,85.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,361989,32544,3007,5860,10869,22362,227,393,751,1563,"4",1,"2",-0.56495691989586,965.195950583726
2017,"10",2017-10-01,1056,70,177.378,16.493,1027,10754688,8262896,1.1,"4","Autumn","0","0","0",1034,78,923,76,1050,73,886,51,989,84,921,59,1004.33333333333,1005,911.333333333333,74.6666666666667,68.6666666666667,61.4166666666667,0.0212765957446809,-0.102564102564103,0.0662878787878788,0.0212765957446809,-0.102564102564103,9.81897382797158e-05,6.50878946929934e-06,0.000127800228878592,1084512,77,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,363045,32614,3013,6030,10936,22497,224,412,737,1574,"4",1,"2",-0.515408319789827,965.195950583726
2017,"11",2017-11-01,857,52,177.378,16.493,1027,10754688,8262896,1.1,"4","Autumn","0","0","0",1056,70,1034,78,923,76,969,52,978,65,1002,60,982.333333333333,986.333333333333,901.25,66.6666666666667,68.6666666666667,60.3333333333333,-0.18844696969697,-0.257142857142857,0.0606767794632439,-0.18844696969697,-0.257142857142857,7.96861796455648e-05,4.83510074862237e-06,0.000103716663019842,880139,57.2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,363902,32666,2947,5918,10815,22352,200,412,724,1566,"4",1,"2",-0.963597929839849,965.195950583726
2017,"12",2017-12-01,915,65,177.378,16.493,1027,10754688,8262896,1.1,"4","Winter","0","1","0",857,52,1056,70,1034,78,998,63,882,58,1101,76,942.666666666667,972.5,904,62.3333333333333,69,60.9166666666667,0.0676779463243874,0.25,0.0710382513661202,0.0676779463243874,0.25,8.50791766344128e-05,6.04387593577796e-06,0.000110735993772643,939705,71.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,364817,32731,2828,5835,10848,22166,187,414,731,1555,"1",1,"2",-0.832969802287582,965.195950583726
2018,"1",2018-01-01,778,38,180.616,16.828,915,10732887,8236637,0.6,"1","Winter","0","1","1",915,65,857,52,1056,70,1050,73,645,54,810,64,850,927.166666666667,915.083333333333,51.6666666666667,63.1666666666667,59.5833333333333,-0.149726775956284,-0.415384615384615,0.0488431876606684,-0.149726775956284,-0.415384615384615,7.24874863585166e-05,3.54051989925916e-06,9.44560261669902e-05,711870,22.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,365595,32769,2550,5563,10981,22134,155,379,715,1529,"1",1,"2",-1.14152244840242,983.54624424129
2018,"2",2018-02-01,684,37,180.616,16.828,915,10732887,8236637,0.6,"1","Winter","0","1","0",778,38,915,65,857,52,923,76,757,56,769,57,792.333333333333,887.333333333333,909,46.6666666666667,56.6666666666667,58,-0.120822622107969,-0.0263157894736842,0.054093567251462,-0.120822622107969,-0.0263157894736842,6.3729358186665e-05,3.44734832296287e-06,8.30436014115955e-05,625860,22.2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,366279,32806,2377,5324,10908,22049,140,340,696,1509,"1",1,"2",-1.35323010340092,983.54624424129
2018,"3",2018-03-01,890,69,180.616,16.828,915,10732887,8236637,0.6,"1","Spring","0","0","0",684,37,778,38,915,65,1034,78,758,41,864,54,784,863.333333333333,920,48,55.1666666666667,60.3333333333333,0.301169590643275,0.864864864864865,0.0775280898876405,0.301169590643275,0.864864864864865,8.29227029037015e-05,6.42883876444427e-06,0.000108053808854269,814350,41.4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,367169,32875,2352,5180,11040,22075,144,331,724,1524,"2",1,"2",-0.8892750296808,983.54624424129
2018,"4",2018-04-01,869,54,180.616,16.828,915,10732887,8236637,0.6,"2","Spring","0","0","0",890,69,684,37,778,38,1056,70,886,51,1043,68,814.333333333333,832.166666666667,918.583333333333,53.3333333333333,52.5,60.5833333333333,-0.0235955056179775,-0.217391304347826,0.0621403912543153,-0.0235955056179775,-0.217391304347826,8.09660998014793e-05,5.03126511999987e-06,0.000105504224600404,795135,32.4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,368038,32929,2443,4993,11023,21901,160,315,727,1510,"2",1,"2",-0.936571420691104,983.54624424129
2018,"5",2018-05-01,866,53,180.616,16.828,915,10732887,8236637,0.6,"2","Spring","0","0","1",869,54,890,69,684,37,857,52,969,52,997,76,875,833.666666666667,910,58.6666666666667,52.6666666666667,60.6666666666667,-0.00345224395857307,-0.0185185185185185,0.0612009237875289,-0.00345224395857307,-0.0185185185185185,8.06865850725904e-05,4.93809354370357e-06,0.000105139998278424,792390,31.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,368904,32982,2625,5002,10920,21770,176,316,728,1487,"2",1,"2",-0.943328047978291,983.54624424129
2018,"6",2018-06-01,939,49,180.616,16.828,915,10732887,8236637,0.6,"2","Summer","1","0","0",866,53,869,54,890,69,915,65,998,63,1022,69,891.333333333333,837.666666666667,905.083333333333,52,50,59.5,0.0842956120092379,-0.0754716981132075,0.0521831735889244,0.0842956120092379,-0.0754716981132075,8.74881101422199e-05,4.5654072385184e-06,0.000114002838779954,859185,29.4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,369843,33031,2674,5026,10861,21687,156,300,714,1467,"3",1,"2",-0.778916783990092,983.54624424129
2018,"7",2018-07-01,1016,75,180.616,16.828,915,10732887,8236637,0.6,"3","Summer","1","0","0",939,49,866,53,869,54,778,38,1050,73,1094,79,940.333333333333,877.333333333333,902.25,59,56.1666666666667,59.6666666666667,0.0820021299254526,0.530612244897959,0.0738188976377953,0.0820021299254526,0.530612244897959,9.46623215170345e-05,6.98786822222204e-06,0.000123351314377458,929640,45,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,370859,33106,2821,5264,10827,21609,177,337,716,1463,"3",1,"2",-0.605496683618978,983.54624424129
2018,"8",2018-08-01,931,70,180.616,16.828,915,10732887,8236637,0.6,"3","Summer","1","0","0",1016,75,939,49,866,53,684,37,923,76,923,81,962,918.5,902.916666666667,64.6666666666667,61.6666666666667,59.1666666666667,-0.0836614173228346,-0.0666666666666667,0.075187969924812,-0.0836614173228346,-0.0666666666666667,8.67427375318495e-05,6.52201034074057e-06,0.000113031568588005,851865,42,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,371790,33176,2886,5511,10835,21617,194,370,710,1452,"3",1,"2",-0.796934456755922,983.54624424129
2018,"9",2018-09-01,934,58,180.616,16.828,915,10732887,8236637,0.6,"3","Autumn","0","0","0",931,70,1016,75,939,49,890,69,1034,78,947,69,960.333333333333,925.833333333333,894.583333333333,67.6666666666667,59.8333333333333,57.5,0.00322234156820623,-0.171428571428571,0.0620985010706638,0.00322234156820623,-0.171428571428571,8.70222522607384e-05,5.40395142518504e-06,0.000113395794909986,854610,34.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,372724,33234,2881,5555,10735,21604,203,359,690,1441,"4",1,"2",-0.790177829468735,983.54624424129
2018,"10",2018-10-01,1010,63,180.616,16.828,915,10732887,8236637,0.6,"4","Autumn","0","0","0",934,58,931,70,1016,75,869,54,1056,70,989,84,958.333333333333,949.333333333333,890.75,63.6666666666667,61.3333333333333,56.9166666666667,0.0813704496788009,0.0862068965517241,0.0623762376237624,0.0813704496788009,0.0862068965517241,9.41032920592567e-05,5.86980930666651e-06,0.000122622861733496,924150,37.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,373734,33297,2875,5696,10689,21625,191,368,683,1420,"4",1,"2",-0.61900993819335,983.54624424129
